market,ad_network,os,slot,format,page,revenue,placement_name
US,gam360,android,related,native,article,349.499223,gam360-android-article-related-native-low-exp3
US,gam360,android,related,native,article,1303.653115,gam360-android-article-related-native-medium-exp1
US,gam360,android,related,native,article,0.008386,gam360-android-article-related-native-medium-exp2
US,gam360,android,related,native,article,1192.658249,gam360-android-article-related-native-medium-exp3
US,gam360,android,related,native,article,4747.816109,gam360-android-article-related-native-ob-exp-high
US,gam360,android,related,native,article,4322.704629,gam360-android-article-related-native-ob-exp-medium
US,gam360,android,related,native,article,8014.209348,gam360-android-article-related-native-ob-exp1
US,gam360,android,related,native,article,0.011392,gam360-android-article-related-native-test
US,gam360,android,top,display,article,0.084935,gam360-android-article-top-banner-ds
US,gam360,android,top,display,article,0.005802,gam360-android-article-top-banner-test
US,gam360,android,top,display,article,27854.241978,gam360-android-article-top-display-ob-low
US,gam360,android,large,native,foryou,12205.5215,gam360-android-foryou-large-native-ds
US,gam360,android,large,native,foryou,0.065408,gam360-android-foryou-large-native-high-exp1
US,gam360,android,large,native,foryou,25.15632,gam360-android-foryou-large-native-layered-ob-exp-high
US,gam360,android,large,native,foryou,24.09517,gam360-android-foryou-large-native-layered-ob-exp-low
US,gam360,android,large,native,foryou,41.465974,gam360-android-foryou-large-native-layered-ob-exp-medium
US,gam360,android,large,native,foryou,0.019293,gam360-android-foryou-large-native-low-exp1
US,gam360,android,large,native,foryou,0.020032,gam360-android-foryou-large-native-medium-exp1
US,gam360,android,large,native,foryou,0.243461,gam360-android-foryou-large-native-ob-exp1
US,gam360,android,large,native,foryou,7694.933848,gam360-android-foryou-large-native-ob-prod-high
US,gam360,android,large,native,foryou,14221.808726,gam360-android-foryou-large-native-ob-prod-low
US,gam360,android,large,native,foryou,10376.525666,gam360-android-foryou-large-native-ob-prod-medium
US,gam360,android,fullscreen,interstitial,launch,129.016405,gam360-android-launch-fullscreen-interstitial-bidding-exp2
US,gam360,android,fullscreen,interstitial,launch,56.218012,gam360-android-launch-fullscreen-interstitial-high-exp
US,gam360,android,fullscreen,interstitial,launch,65.20117,gam360-android-launch-fullscreen-interstitial-higher-exp
US,gam360,android,fullscreen,interstitial,launch,19.671194,gam360-android-launch-fullscreen-interstitial-medium-exp
US,gam360,ios,inside,native,article,297.493256,gam360-ios-article-inside-native-mix-ibob-exp-low
US,gam360,ios,related,native,article,339.903,gam360-ios-article-related-native-ds
US,gam360,ios,large,native,foryou,6531.3045,gam360-ios-foryou-large-native-ds
US,gam360,ios,fullscreen,interstitial,launch,4982.635292,gam360-ios-launch-fullscreen-interstitial-bidding-exp2
,,,,,,6.629214,gam360-ios-launch-welcome-interstitial-adsource-exp-higher
US,gam360,ios,welcome,interstitial,launch,1481.066552,gam360-ios-launch-welcome-interstitial-mix-ibob-exp-low
US,admob,android,related,native,article,122.157062,gg-android-article-0
US,admob,android,related,native,article,85.578857,gg-android-article-0-below
US,admob,android,related,native,article,79.265192,gg-android-article-0-high
US,admob,android,related,native,article,1.368341,gg-android-article-0-oldversion
US,admob,android,related,native,article,18.5432,gg-android-article-12
US,admob,android,related,native,article,27.703641,gg-android-article-6
US,admob,android,related,native,article,13.788125,gg-android-article-9
US,admob,android,fullscreen,interstitial,article,0.134729,gg-android-article-back-10
US,admob,android,fullscreen,interstitial,article,1142.905165,gg-android-article-back-21
US,admob,android,fullscreen,interstitial,article,1402.151457,gg-android-article-back-41
US,admob,android,fullscreen,interstitial,article,1084.677208,gg-android-article-back-99
US,admob,android,fullscreen,interstitial,article,5.120435,gg-android-article-back-backfill-oldversion
US,admob,android,fullscreen,interstitial,article,371.774218,gg-android-article-back-old-10
US,admob,android,top,display,article,4.269435,gg-android-article-top
US,admob,android,top,display,article,524.562731,gg-android-article-top-bidding
US,admob,android,top,display,article,0.025831,gg-android-article-top-bk-1
US,admob,android,top,display,article,69.363647,gg-android-article-top-bk-3
US,admob,android,top,display,article,229.876731,gg-android-article-top-bk-6
US,admob,android,large,native,channel,0.169212,gg-android-channel-large
US,admob,android,gift,reward,foryou,1.823497,gg-android-foryou-giftbox
US,admob,android,large,native,foryou,564.437791,gg-android-foryou-large
US,admob,android,large,native,foryou,50.411037,gg-android-foryou-large-oldversion
US,admob,android,small,native,foryou,0.002078,gg-android-foryou-small
US,admob,android,small,native,foryou,82.935554,gg-android-foryou-small-backfill
US,admob,android,small,native,foryou,23.14822,gg-android-foryou-small-oldversion-high
US,gg,android,fullscreen,interstitial,launch,103.258686,gg-android-launch-fullscreen-interstitial-adsource-exp-high
US,gg,android,fullscreen,interstitial,launch,26.482914,gg-android-launch-fullscreen-interstitial-adsource-exp-higher
US,gg,android,fullscreen,interstitial,launch,93.397102,gg-android-launch-fullscreen-interstitial-adsource-exp-medium
US,gg,android,fullscreen,interstitial,launch,118.197697,gg-android-launch-fullscreen-interstitial-adsource-exp2-high
US,gg,android,fullscreen,interstitial,launch,74.063148,gg-android-launch-fullscreen-interstitial-adsource-exp2-higher
US,gg,android,fullscreen,interstitial,launch,80.143717,gg-android-launch-fullscreen-interstitial-adsource-exp2-medium
US,admob,android,fullscreen,interstitial,launch,0.935536,gg-android-launch-welcome-am-higher
US,admob,android,large,native,local,864.397304,gg-android-local-large
US,admob,android,related,native,video,0.000871,gg-android-video-related
US,admob,ios,related,native,article,0.469304,gg-ios-article-0-backfill
US,admob,ios,related,native,article,10.109835,gg-ios-article-12
US,admob,ios,related,native,article,2.289598,gg-ios-article-3
US,admob,ios,related,native,article,30.906581,gg-ios-article-6
US,admob,ios,related,native,article,10.478173,gg-ios-article-9
US,admob,ios,huge,native,article,0.026202,gg-ios-article-huge-bidding-1
US,admob,ios,huge,native,article,0.126073,gg-ios-article-huge-bidding-10
US,admob,ios,huge,native,article,0.099477,gg-ios-article-huge-bidding-5
US,admob,ios,huge,native,article,0.002182,gg-ios-article-huge-bigcard-control-bidding-1
US,admob,ios,related,native,article,325.086442,gg-ios-article-related-higher
US,admob,ios,top,display,article,106.12871,gg-ios-article-top-bidding-high-bigcard-yes
US,admob,ios,top,display,article,132.162056,gg-ios-article-top-bidding-low-bigcard-yes
US,admob,ios,top,display,article,71.771408,gg-ios-article-top-bidding-medium-bigcard-yes
US,admob,ios,top,display,article,127.605663,gg-ios-article-top-bigcard-yes
US,admob,ios,top,display,article,0.001686,gg-ios-article-top-control-bigcard-yes
US,admob,ios,large,native,channel,0.034839,gg-ios-channel-large
US,gg,ios,fullscreen,interstitial,launch,725.627666,gg-ios-launch-fullscreen-interstitial-fullscreentune-control-high
US,gg,ios,fullscreen,interstitial,launch,536.006089,gg-ios-launch-fullscreen-interstitial-fullscreentune-control-higher
US,gg,ios,fullscreen,interstitial,launch,1223.58546,gg-ios-launch-fullscreen-interstitial-fullscreentune-control-medium
US,gg,ios,fullscreen,interstitial,launch,661.560177,gg-ios-launch-fullscreen-interstitial-fullscreentune-exp-high
US,gg,ios,fullscreen,interstitial,launch,500.61205,gg-ios-launch-fullscreen-interstitial-fullscreentune-exp-higher
US,gg,ios,fullscreen,interstitial,launch,668.006053,gg-ios-launch-fullscreen-interstitial-fullscreentune-exp-low
US,gg,ios,fullscreen,interstitial,launch,1100.4584,gg-ios-launch-fullscreen-interstitial-fullscreentune-exp-medium
US,gg,ios,fullscreen,interstitial,launch,751.132076,gg-ios-launch-fullscreen-interstitial-fullscreentune-exp2-high
US,gg,ios,fullscreen,interstitial,launch,471.470647,gg-ios-launch-fullscreen-interstitial-fullscreentune-exp2-higher
US,gg,ios,fullscreen,interstitial,launch,1418.135537,gg-ios-launch-fullscreen-interstitial-fullscreentune-exp2-low
US,admob,ios,fullscreen,interstitial,launch,63.720324,gg-ios-launch-fullscreen-interstitial-high-exp
US,admob,ios,fullscreen,interstitial,launch,8.383952,gg-ios-launch-fullscreen-interstitial-high-exp2
US,admob,ios,fullscreen,interstitial,launch,2654.925771,gg-ios-launch-fullscreen-interstitial-high-exp5
US,admob,ios,fullscreen,interstitial,launch,54.369673,gg-ios-launch-fullscreen-interstitial-high-nu-control
US,admob,ios,fullscreen,interstitial,launch,24.416815,gg-ios-launch-fullscreen-interstitial-high-timeout-control
US,admob,ios,fullscreen,interstitial,launch,21.007649,gg-ios-launch-fullscreen-interstitial-high-timeout-exp
US,admob,ios,fullscreen,interstitial,launch,35.694127,gg-ios-launch-fullscreen-interstitial-higher-exp
US,admob,ios,fullscreen,interstitial,launch,13.887814,gg-ios-launch-fullscreen-interstitial-higher-exp2
US,admob,ios,fullscreen,interstitial,launch,6.520907,gg-ios-launch-fullscreen-interstitial-higher-exp3
US,admob,ios,fullscreen,interstitial,launch,1053.053954,gg-ios-launch-fullscreen-interstitial-higher-exp5
US,admob,ios,fullscreen,interstitial,launch,42.440753,gg-ios-launch-fullscreen-interstitial-higher-nu-control
US,admob,ios,fullscreen,interstitial,launch,20.20002,gg-ios-launch-fullscreen-interstitial-higher-timeout-control
US,admob,ios,fullscreen,interstitial,launch,9.590586,gg-ios-launch-fullscreen-interstitial-higher-timeout-exp
US,admob,ios,fullscreen,interstitial,launch,15.464316,gg-ios-launch-fullscreen-interstitial-low-exp
US,admob,ios,fullscreen,interstitial,launch,3.032364,gg-ios-launch-fullscreen-interstitial-low-exp2
US,admob,ios,fullscreen,interstitial,launch,3.058452,gg-ios-launch-fullscreen-interstitial-low-exp3
US,admob,ios,fullscreen,interstitial,launch,37.758696,gg-ios-launch-fullscreen-interstitial-low-exp5
US,admob,ios,fullscreen,interstitial,launch,59.784779,gg-ios-launch-fullscreen-interstitial-medium-exp
US,admob,ios,fullscreen,interstitial,launch,15.172527,gg-ios-launch-fullscreen-interstitial-medium-exp2
US,admob,ios,fullscreen,interstitial,launch,13.12505,gg-ios-launch-fullscreen-interstitial-medium-exp3
US,admob,ios,fullscreen,interstitial,launch,1880.308958,gg-ios-launch-fullscreen-interstitial-medium-exp5
US,admob,ios,fullscreen,interstitial,launch,112.369699,gg-ios-launch-fullscreen-interstitial-medium-nu-control
US,admob,ios,fullscreen,interstitial,launch,43.091762,gg-ios-launch-fullscreen-interstitial-medium-timeout-control
US,admob,ios,fullscreen,interstitial,launch,30.161843,gg-ios-launch-fullscreen-interstitial-medium-timeout-exp
US,admob,ios,fullscreen,interstitial,launch,0.237134,gg-ios-launch-welcome-28
US,admob,ios,fullscreen,interstitial,launch,91572.821883,gg-ios-launch-welcome-adsapi-separate-high
US,admob,ios,fullscreen,interstitial,launch,66587.8119,gg-ios-launch-welcome-adsapi-separate-higher
US,admob,ios,fullscreen,interstitial,launch,14821.269907,gg-ios-launch-welcome-adsapi-separate-low
US,admob,ios,fullscreen,interstitial,launch,132282.986641,gg-ios-launch-welcome-adsapi-separate-medium
US,admob,ios,fullscreen,interstitial,launch,13.160061,gg-ios-launch-welcome-am-higher
US,admob,ios,fullscreen,interstitial,launch,0.067,gg-ios-launch-welcome-high-adslt-control
US,admob,ios,fullscreen,interstitial,launch,1.790637,gg-ios-launch-welcome-high-control
US,admob,ios,fullscreen,interstitial,launch,3.019627,gg-ios-launch-welcome-higher-control
US,admob,ios,fullscreen,interstitial,launch,1.763233,gg-ios-launch-welcome-htnt-20
US,admob,ios,fullscreen,interstitial,launch,0.414609,gg-ios-launch-welcome-htnt-200
US,admob,ios,fullscreen,interstitial,launch,0.883339,gg-ios-launch-welcome-htnt-35
US,admob,ios,fullscreen,interstitial,launch,0.810036,gg-ios-launch-welcome-htnt-67
US,gg,ios,welcome,interstitial,launch,1790.892261,gg-ios-launch-welcome-interstitial-adsource-control-high
US,gg,ios,welcome,interstitial,launch,701.632922,gg-ios-launch-welcome-interstitial-adsource-control-higher
US,gg,ios,welcome,interstitial,launch,3835.832063,gg-ios-launch-welcome-interstitial-adsource-control-medium
US,gg,ios,welcome,interstitial,launch,1013.422863,gg-ios-launch-welcome-interstitial-adsource-exp-high
US,gg,ios,welcome,interstitial,launch,552.65887,gg-ios-launch-welcome-interstitial-adsource-exp-higher
US,gg,ios,welcome,interstitial,launch,2141.956515,gg-ios-launch-welcome-interstitial-adsource-exp-medium
US,gg,ios,welcome,interstitial,launch,1379.465404,gg-ios-launch-welcome-interstitial-adsource-exp3-high
US,gg,ios,welcome,interstitial,launch,1005.993452,gg-ios-launch-welcome-interstitial-adsource-exp3-higher
US,gg,ios,welcome,interstitial,launch,1750.619608,gg-ios-launch-welcome-interstitial-adsource-exp3-medium
US,gg,ios,welcome,interstitial,launch,592.241878,gg-ios-launch-welcome-interstitial-mix-ibob-ctrl-high
US,gg,ios,welcome,interstitial,launch,1588.20742,gg-ios-launch-welcome-interstitial-mix-ibob-ctrl-low
US,gg,ios,welcome,interstitial,launch,725.499374,gg-ios-launch-welcome-interstitial-mix-ibob-ctrl-medium
US,admob,ios,fullscreen,interstitial,launch,0.18593,gg-ios-launch-welcome-low-control
US,admob,ios,fullscreen,interstitial,launch,0.035007,gg-ios-launch-welcome-medium-adslt-control
US,admob,ios,fullscreen,interstitial,launch,2.651377,gg-ios-launch-welcome-medium-control
US,admob,ios,fullscreen,interstitial,launch,3.822372,gg-ios-launch-welcome-ob
US,admob,ios,large,native,local,213.495043,gg-ios-local-large
US,nbads,android,fullscreen,appopen,launch,0.294,nb-android-launch-fullscreen-appopen-3
US,nbads,android,fullscreen,appopen,launch,17.826,nb-android-launch-fullscreen-appopen-noadsnu
US,nbads,android,fullscreen,appopen,launch,18.804,nb-android-launch-fullscreen-appopen-nu-3
US,nbads,ios,fullscreen,appopen,launch,0.01,nb-ios-launch-fullscreen-appopen-2
US,nbads,ios,fullscreen,appopen,launch,0.08,nb-ios-launch-fullscreen-appopen-nu
US,outbrain,web,bottom,web,article,1796.7,ob-web-desktop-all
US,outbrain,web,bottom,web,article,1202.75,ob-web-mobile-all
US,prebid,android,top,display,article,0.07069077591,prebid-android-article-top
US,smaato,android,large,native,foryou,0.05,smaato-android-foryou-large-native-high-exp
US,smaato,android,large,native,foryou,0.08,smaato-android-foryou-large-native-high-exp2
US,smaato,android,large,native,foryou,0.07,smaato-android-foryou-large-native-high-exp3
,,,,,,0.04,tmp-foryou-native-177762419-5877559913-1642441499
US,unknown,unknown,unknown,unknown,unknown,4.667188,unknown
,,,,,,490.625,
